PassengerId,Survived
1132.0,0.39434839370870767
1133.0,0.4254421849835829
1134.0,-0.012283543314148493
1135.0,0.037466522725651874
1136.0,0.037466522725651874
1137.0,0.0001539731958015711
1138.0,0.4969579049157959
1139.0,-0.0029554059316859727
1140.0,0.47519225102338325
1141.0,0.47519225102338325
1142.0,0.5625036169232328
1143.0,0.06545093487303955
1144.0,0.04368528098062685
1145.0,0.05301341836308948
1146.0,0.026583695779445526
1147.0,0.037466522725651874
1148.0,0.037466522725651874
1149.0,0.04057590185313942
1150.0,0.5062860422982585
1151.0,0.062341555745552
1152.0,0.014146179269495462
1153.0,0.062341555745552
1154.0,0.47519225102338325
1155.0,0.5622548665930338
1156.0,0.03435714359816433
1157.0,0.037466522725651874
1158.0,0.037466522725651874
1159.0,0.037466522725651874
1160.0,0.47519225102338325
1161.0,0.07477907225550212
1162.0,-0.015392922441636037
1163.0,0.037466522725651874
1164.0,0.48452038840584577
1165.0,0.47519225102338325
1166.0,0.037466522725651874
1167.0,0.5031766631707709
1168.0,0.04057590185313942
1169.0,0.003263352323289115
1170.0,0.03435714359816433
1171.0,0.05923217661806446
1172.0,0.49384852578830835
1173.0,0.12530648307717435
1174.0,0.47519225102338325
1175.0,0.5373798335731337
1176.0,0.5591454874655463
1177.0,0.01570086883323918
1178.0,0.037466522725651874
1179.0,0.05301341836308948
1180.0,0.037466522725651874
1181.0,0.037466522725651874
1182.0,0.037466522725651874
1183.0,0.4720828718958957
1184.0,0.037466522725651874
1185.0,-0.03715857633404862
1186.0,0.01570086883323918
1187.0,0.046794660108114394
1188.0,0.5622548665930338
1189.0,0.037466522725651874
1190.0,0.03435714359816433
1191.0,0.037466522725651874
1192.0,0.028138385343189243
1193.0,0.037466522725651874
1194.0,-0.006064785059173405
1195.0,0.05301341836308948
1196.0,0.47519225102338325
1197.0,0.36636398156132
1198.0,0.03435714359816433
1199.0,0.12505773274697535
1200.0,-0.04337733458902371
1201.0,0.4254421849835829
1202.0,0.07166969312801458
1203.0,0.05923217661806446
1204.0,0.037466522725651874
1205.0,0.45031721800348307
1206.0,0.39434839370870767
1207.0,0.5125048005532334
1208.0,-0.049596092843998796
1209.0,0.06856031400052709
1210.0,0.04368528098062685
1211.0,0.05923217661806446
1212.0,0.046794660108114394
1213.0,0.04990403923560194
1214.0,0.046794660108114394
1215.0,0.02502900621570181
1216.0,0.44409845974850803
1217.0,0.056122797490577025
1218.0,0.528051696190671
1219.0,-0.015392922441636037
1220.0,0.037466522725651874
1221.0,0.062341555745552
1222.0,0.41611404760112036
1223.0,0.006372731450776659
1224.0,0.037466522725651874
1225.0,0.5062860422982585
1226.0,0.04368528098062685
1227.0,0.03435714359816433
1228.0,0.028138385343189243
1229.0,0.006372731450776659
1230.0,0.04990403923560194
1231.0,0.037466522725651874
1232.0,0.07166969312801458
1233.0,0.028138385343189243
1234.0,0.037466522725651874
1235.0,0.38502025632624515
1236.0,0.037466522725651874
1237.0,0.515614179680721
1238.0,0.046794660108114394
1239.0,0.4472078388759956
1240.0,0.05301341836308948
1241.0,0.46897349276840816
1242.0,0.4254421849835829
1243.0,0.04990403923560194
1244.0,0.07166969312801458
1245.0,-0.024721059824098557
1246.0,0.5648356512688485
1247.0,-0.0278304389515861
1248.0,0.3819108771987576
1249.0,0.037466522725651874
1250.0,0.037466522725651874
1251.0,0.4720828718958957
1252.0,0.08255252007422093
1253.0,0.49073914666082086
1254.0,0.46897349276840816
1255.0,0.04368528098062685
1256.0,0.4876297675333333
1257.0,0.47519225102338325
1258.0,0.037466522725651874
1259.0,0.4969579049157959
1260.0,0.4254421849835829
1261.0,0.037466522725651874
1262.0,0.062341555745552
1263.0,0.46897349276840816
1264.0,-0.024721059824098557
1265.0,-0.009174164186660949
1266.0,0.3974577728361952
1267.0,0.4254421849835829
1268.0,0.4969579049157959
1269.0,0.062341555745552
1270.0,-0.04337733458902371
1271.0,0.11209162178535237
1272.0,0.037466522725651874
1273.0,0.046794660108114394
1274.0,0.47519225102338325
1275.0,0.5062860422982585
1276.0,0.037466522725651874
1277.0,0.49073914666082086
1278.0,0.05301341836308948
1279.0,-0.049596092843998796
1280.0,0.062341555745552
1281.0,0.10898224265786483
1282.0,0.056122797490577025
1283.0,0.40678591021865773
1284.0,0.08721658876545219
1285.0,-0.01850230156912358
1286.0,0.037466522725651874
1287.0,0.509395421425746
1288.0,0.05301341836308948
1289.0,0.41611404760112036
1290.0,0.05923217661806446
1291.0,0.031247764470676787
1292.0,0.4720828718958957
1293.0,0.009482110578264202
1294.0,0.4969579049157959
1295.0,0.07477907225550212
1296.0,-0.006064785059173405
1297.0,0.06545093487303955
1298.0,0.056122797490577025
1299.0,-0.0278304389515861
1300.0,0.47519225102338325
1301.0,0.5560361083380588
1302.0,0.47519225102338325
1303.0,0.45031721800348307
1304.0,0.4783016301508708
1305.0,0.037466522725651874
1306.0,0.44409845974850803
1307.0,0.007927421014520375
1308.0,0.037466522725651874
1309.0,0.037466522725651874
